"";"nomHotel";"notapersona";"data";"estrelles";"notaHotel";"TipusHabitacio";"DuradaEstancia";"Nits";"ProcedenciaComentari";"TipusViatge";"Acompanyament";"ViajaConMascota";"Season";"recomanar"
"14014";"Acta BCN 40";10;2017-05-23;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Familiaconniños";"N";"SEGON TRIMESTRE";0
"14015";"Acta BCN 40";7,9;2017-05-22;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"14016";"Acta BCN 40";9,6;2017-05-16;"2";8,3;"Habitacio Triple";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"SEGON TRIMESTRE";0
"14017";"Acta BCN 40";8,3;2017-04-16;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Familiaconniños";"N";"SEGON TRIMESTRE";1
"14018";"Acta BCN 40";10;2019-04-04;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"SEGON TRIMESTRE";0
"14019";"Acta BCN 40";9,6;2019-03-25;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"14020";"Acta BCN 40";9,6;2019-03-19;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"14021";"Acta BCN 40";8,3;2019-03-18;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"14022";"Acta BCN 40";7,5;2019-02-28;"2";8,3;"Habitacio Doble";"Estanciade6noches";6;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"14023";"Acta BCN 40";7,9;2018-11-13;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"14024";"Acta BCN 40";9,6;2019-02-13;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"14025";"Acta BCN 40";7,9;2018-11-14;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";4;"EnviadoporWeb";"Viajedeocio";"Grupo";"N";"QUART TRIMESTRE";1
"14026";"Acta BCN 40";10;2018-11-11;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"14027";"Acta BCN 40";7,1;2018-11-10;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"QUART TRIMESTRE";1
"14028";"Acta BCN 40";7,1;2018-11-09;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"QUART TRIMESTRE";1
"14029";"Acta BCN 40";10;2018-10-14;"2";8,3;"Habitacio Triple";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"QUART TRIMESTRE";0
"14030";"Acta BCN 40";10;2018-10-01;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"QUART TRIMESTRE";0
"14031";"Acta BCN 40";7,1;2018-09-29;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Pareja";"N";"TERCER TRIMESTRE";1
"14032";"Acta BCN 40";9,6;2018-09-27;"2";8,3;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"14033";"Acta BCN 40";6,3;2018-09-14;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"TERCER TRIMESTRE";1
"14034";"Acta BCN 40";10;2018-10-16;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"14035";"Acta BCN 40";8,3;2018-09-03;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";1
"14036";"Acta BCN 40";8,8;2018-07-28;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"TERCER TRIMESTRE";0
"14037";"Acta BCN 40";7,5;2018-07-26;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"14038";"Acta BCN 40";9,2;2018-07-23;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"14039";"Acta BCN 40";10;2018-07-18;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"TERCER TRIMESTRE";0
"14040";"Acta BCN 40";9,2;2018-07-18;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";0
"14041";"Acta BCN 40";10;2018-07-17;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"14042";"Acta BCN 40";7,1;2018-07-16;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"TERCER TRIMESTRE";1
"14043";"Acta BCN 40";10;2018-07-10;"2";8,3;"Habitacio Doble";"Estanciade6noches";6;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"14044";"Acta BCN 40";8,3;2018-07-03;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"14045";"Acta BCN 40";6,7;2018-09-21;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"14047";"Acta BCN 40";7,9;2018-06-23;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"14048";"Acta BCN 40";7,5;2018-06-11;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"14049";"Acta BCN 40";8,8;2018-06-11;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"SEGON TRIMESTRE";0
"14050";"Acta BCN 40";9,6;2018-06-01;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"14051";"Acta BCN 40";7,1;2018-05-31;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"14052";"Acta BCN 40";9,2;2018-08-18;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";4;"EnviadoporWeb";"Viajedeocio";"Grupo";"N";"TERCER TRIMESTRE";0
"14053";"Acta BCN 40";10;2018-07-21;"2";8,3;"Habitacio Doble";"Estanciade6noches";6;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"14054";"Acta BCN 40";7,1;2018-05-28;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"SEGON TRIMESTRE";1
"14055";"Acta BCN 40";9,2;2018-03-20;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"14056";"Acta BCN 40";7,5;2018-03-13;"2";8,3;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedenegocios";"Grupo";"N";"PRIMER TRIMESTRE";1
"14057";"Acta BCN 40";4,2;2018-03-12;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"14058";"Acta BCN 40";7,1;2018-03-07;"2";8,3;"Habitacio Triple";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Grupodeamigos";"N";"PRIMER TRIMESTRE";1
"14059";"Acta BCN 40";7,1;2018-03-07;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Grupodeamigos";"N";"PRIMER TRIMESTRE";1
"14060";"Acta BCN 40";9,2;2018-03-06;"2";8,3;"Habitacio Triple";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"14061";"Acta BCN 40";8,8;2018-03-05;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"14062";"Acta BCN 40";10;2018-02-26;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"14063";"Acta BCN 40";7,9;2018-02-26;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"PRIMER TRIMESTRE";1
"14064";"Acta BCN 40";7,5;2018-02-25;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"14065";"Acta BCN 40";10;2018-05-07;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"14066";"Acta BCN 40";9,6;2018-02-16;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"PRIMER TRIMESTRE";0
"14067";"Acta BCN 40";7,5;2018-02-13;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"14068";"Acta BCN 40";8,8;2018-02-12;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Grupo";"N";"PRIMER TRIMESTRE";0
"14069";"Acta BCN 40";7,5;2018-02-12;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"14070";"Acta BCN 40";10;2018-02-12;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"14071";"Acta BCN 40";8,3;2018-02-10;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"14072";"Acta BCN 40";10;2018-02-06;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"14073";"Acta BCN 40";9,2;2018-02-06;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"PRIMER TRIMESTRE";0
"14074";"Acta BCN 40";6,3;2018-01-31;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedenegocios";"Grupodeamigos";"N";"PRIMER TRIMESTRE";1
"14075";"Acta BCN 40";10;2018-01-24;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"14076";"Acta BCN 40";9,6;2018-05-06;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"SEGON TRIMESTRE";0
"14077";"Acta BCN 40";10;2018-01-19;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"14078";"Acta BCN 40";9,2;2018-01-18;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"14079";"Acta BCN 40";7,5;2018-01-18;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";1
"14080";"Acta BCN 40";10;2018-01-17;"2";8,3;"Habitacio Triple";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";0
"14081";"Acta BCN 40";6,3;2018-01-15;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedenegocios";"Pareja";"N";"PRIMER TRIMESTRE";1
"14082";"Acta BCN 40";7,5;2018-01-12;"2";8,3;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedenegocios";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";1
"14083";"Acta BCN 40";10;2018-01-09;"2";8,3;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"14084";"Acta BCN 40";7,5;2018-01-08;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";1
"14085";"Acta BCN 40";7,5;2018-01-08;"2";8,3;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"SenseInformar";"Pareja";"N";"PRIMER TRIMESTRE";1
"14086";"Acta BCN 40";6,7;2018-01-06;"2";8,3;"Habitacio Triple";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"PRIMER TRIMESTRE";1
"14087";"Acta BCN 40";6,7;2018-04-30;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"14088";"Acta BCN 40";8,8;2018-01-02;"2";8,3;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"14089";"Acta BCN 40";7,9;2018-01-02;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"14090";"Acta BCN 40";8,8;2017-12-28;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";4;"EnviadoporWeb";"Viajedeocio";"Personaqueviajasola";"N";"QUART TRIMESTRE";0
"14091";"Acta BCN 40";9,2;2017-12-27;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"14092";"Acta BCN 40";10;2017-12-24;"2";8,3;"Habitacio Triple";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"QUART TRIMESTRE";0
"14093";"Acta BCN 40";8,8;2017-12-13;"2";8,3;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"14094";"Acta BCN 40";4,6;2017-12-11;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"14095";"Acta BCN 40";8,3;2017-11-23;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"QUART TRIMESTRE";1
"14097";"Acta BCN 40";7,5;2017-11-11;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"14098";"Acta BCN 40";7,5;2018-04-28;"2";8,3;"Habitacio Triple";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Grupo";"N";"SEGON TRIMESTRE";1
"14099";"Acta BCN 40";10;2017-11-06;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedenegocios";"Pareja";"N";"QUART TRIMESTRE";0
"14100";"Acta BCN 40";7,9;2017-10-30;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"14101";"Acta BCN 40";7,5;2017-10-26;"2";8,3;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Grupo";"N";"QUART TRIMESTRE";1
"14102";"Acta BCN 40";7,5;2017-10-22;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"14103";"Acta BCN 40";10;2017-10-22;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"QUART TRIMESTRE";0
"14104";"Acta BCN 40";6,3;2017-10-13;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";1
"14105";"Acta BCN 40";7,9;2017-09-27;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";5;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"14106";"Acta BCN 40";7,9;2017-09-25;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"14107";"Acta BCN 40";7,1;2017-09-13;"2";8,3;"Habitacio Triple";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"14108";"Acta BCN 40";10;2017-09-10;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";5;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"14109";"Acta BCN 40";7,1;2018-04-20;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"SEGON TRIMESTRE";1
"14110";"Acta BCN 40";7,1;2017-09-07;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"TERCER TRIMESTRE";1
"14111";"Acta BCN 40";8,8;2017-09-05;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"TERCER TRIMESTRE";0
"14112";"Acta BCN 40";10;2017-09-01;"2";8,3;"Habitacio Triple";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Grupo";"N";"TERCER TRIMESTRE";0
"14113";"Acta BCN 40";8,8;2017-08-08;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Grupodeamigos";"N";"TERCER TRIMESTRE";0
"14114";"Acta BCN 40";10;2017-08-04;"2";8,3;"Habitacio Triple";"Dos nits";2;"Enviadopormóvil";"SenseInformar";"Grupo";"N";"TERCER TRIMESTRE";0
"14115";"Acta BCN 40";9,2;2017-07-28;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"TERCER TRIMESTRE";0
"14116";"Acta BCN 40";9,2;2017-07-21;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"14117";"Acta BCN 40";9,2;2017-07-18;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"SenseInformar";"Pareja";"N";"TERCER TRIMESTRE";0
"14118";"Acta BCN 40";6,7;2017-07-14;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"14119";"Acta BCN 40";7,5;2017-07-10;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";4;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";1
"14120";"Acta BCN 40";9,2;2018-04-17;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"14121";"Acta BCN 40";10;2017-06-10;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"14122";"Acta BCN 40";8,3;2017-06-01;"2";8,3;"Habitacio Doble";"Estanciade6noches";6;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"14123";"Acta BCN 40";10;2017-05-30;"2";8,3;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"SenseInformar";"Personaqueviajasola";"N";"SEGON TRIMESTRE";0
"14124";"Acta BCN 40";4,2;2017-05-30;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";4;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"14125";"Acta BCN 40";7,1;2017-05-22;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"14126";"Acta BCN 40";7,1;2017-05-20;"2";8,3;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"14127";"Acta BCN 40";10;2018-04-13;"2";8,3;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"SEGON TRIMESTRE";0
"14128";"Acta BCN 40";7,5;2018-04-10;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"SEGON TRIMESTRE";1
"14129";"Acta BCN 40";5;2017-05-08;"2";8,3;"Habitacio Doble";"De 3 a 5 Nits";3;"EnviadoporWeb";"Viajedeocio";"Familiaconniños";"N";"SEGON TRIMESTRE";1
"14130";"Pullman Barcelona Skipper";8,3;2019-03-05;"5";8,5;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedenegocios";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";1
"14131";"Pullman Barcelona Skipper";10;2017-07-16;"5";8,5;"Altres";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"14132";"Pullman Barcelona Skipper";9,6;2017-06-13;"5";8,5;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"14133";"Pullman Barcelona Skipper";5,4;2017-05-31;"5";8,5;"Habitacio Doble";"De 3 a 5 Nits";5;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"14134";"Pullman Barcelona Skipper";9,6;2019-03-05;"5";8,5;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedenegocios";"Pareja";"N";"PRIMER TRIMESTRE";0
"14136";"Pullman Barcelona Skipper";10;2019-01-16;"5";8,5;"Habitacio Doble";"Dos nits";2;"EnviadoporWeb";"Viajedenegocios";"Personaqueviajasola";"N";"PRIMER TRIMESTRE";0
"14137";"Pullman Barcelona Skipper";10;2018-12-30;"5";8,5;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Familiaconniños";"N";"QUART TRIMESTRE";0
"14138";"Pullman Barcelona Skipper";9,2;2018-12-27;"5";8,5;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"14139";"Pullman Barcelona Skipper";9,6;2018-12-02;"5";8,5;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"14140";"Pullman Barcelona Skipper";8,8;2018-10-08;"5";8,5;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedenegocios";"Personaqueviajasola";"N";"QUART TRIMESTRE";0
"14141";"Pullman Barcelona Skipper";10;2018-11-10;"5";8,5;"Habitacio Doble";"De 3 a 5 Nits";5;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"14142";"Pullman Barcelona Skipper";9,2;2018-08-18;"5";8,5;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"TERCER TRIMESTRE";0
"14143";"Pullman Barcelona Skipper";10;2018-06-30;"5";8,5;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedenegocios";"Pareja";"N";"SEGON TRIMESTRE";0
"14144";"Pullman Barcelona Skipper";8,3;2018-06-21;"5";8,5;"Altres";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";1
"14145";"Pullman Barcelona Skipper";9,6;2018-06-04;"5";8,5;"Habitacio Doble";"Dos nits";2;"Enviadopormóvil";"Viajedenegocios";"Pareja";"N";"SEGON TRIMESTRE";0
"14146";"Pullman Barcelona Skipper";8,3;2018-05-29;"5";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"N";"SEGON TRIMESTRE";1
"14147";"Pullman Barcelona Skipper";8,8;2018-04-04;"5";8,5;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"SEGON TRIMESTRE";0
"14148";"Pullman Barcelona Skipper";5,4;2018-04-03;"5";8,5;"Habitacio Doble";"De 3 a 5 Nits";4;"Enviadopormóvil";"Viajedeocio";"Personaqueviajasola";"S";"SEGON TRIMESTRE";1
"14149";"Pullman Barcelona Skipper";10;2018-03-29;"5";8,5;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"14150";"Pullman Barcelona Skipper";7,9;2018-03-26;"5";8,5;"Altres";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Grupo";"N";"PRIMER TRIMESTRE";1
"14151";"Pullman Barcelona Skipper";10;2018-03-20;"5";8,5;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";0
"14152";"Pullman Barcelona Skipper";10;2018-11-05;"5";8,5;"Habitacio Doble";"De 3 a 5 Nits";3;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
"14153";"Pullman Barcelona Skipper";7,1;2018-01-15;"5";8,5;"Habitacio Doble";"Una Nit";1;"Enviadopormóvil";"Viajedeocio";"Pareja";"N";"PRIMER TRIMESTRE";1
"14154";"Pullman Barcelona Skipper";10;2017-12-22;"5";8,5;"Habitacio Doble";"Una Nit";1;"EnviadoporWeb";"Viajedeocio";"Pareja";"N";"QUART TRIMESTRE";0
